date,open,high,low,close,adj_close,volume
2006-01-03,47.107254,47.141232,46.41754,46.764566,26.259574,9546874
2006-01-04,46.746696,47.056579,46.568824,46.926577,26.352567,3801597
2006-01-05,46.818301,47.061513,46.711607,47.022751,26.4086,4206516
2006-01-06,46.985383,47.100197,46.248538,46.341682,26.028098,8781913
2006-01-09,46.420327,46.521893,45.982385,46.298678,26.009926,5581511
2006-01-10,46.405827,46.437376,46.128302,46.344235,26.037515,6822572
2006-01-11,46.302647,46.361952,45.930717,46.132636,25.92062,8916003
2006-01-12,45.95709,45.987541,45.471252,45.730056,25.696391,6657951
2006-01-13,45.545144,46.463507,45.385418,46.246198,25.988411,7318044
2006-01-17,46.178296,46.233358,46.105514,46.191473,25.965619,6519140
2006-01-18,46.120215,46.350196,45.985871,46.324764,26.042542,7540193
2006-01-19,46.340495,46.670442,46.0452,46.130638,25.935398,8534315
2006-01-20,45.945687,46.061703,45.379824,45.593542,25.635399,6193234
2006-01-23,45.539027,45.94108,45.385454,45.741332,25.724411,9799038
2006-01-24,45.812315,46.363089,45.733477,46.179452,25.972795,4386021
2006-01-25,46.206493,46.241978,45.794103,45.913021,25.824926,9743222
2006-01-26,46.005778,46.252756,45.472214,45.74637,25.733161,7039223
2006-01-27,45.922125,46.322253,45.321621,45.469471,25.579361,5949965
2006-01-30,45.507345,45.774237,45.298247,45.708918,25.719979,5406755
2006-01-31,45.517509,45.811554,45.43594,45.628622,25.676766,7619674
2006-02-01,45.639705,45.896694,45.414994,45.592476,25.658392,3623354
2006-02-02,45.54257,46.189748,45.49593,46.079511,25.934472,6444413
2006-02-03,46.322787,46.799828,46.102358,46.619593,26.240453,6657802
2006-02-06,46.619191,46.932208,46.465523,46.870145,26.387547,9024344
2006-02-07,46.890627,47.689892,46.697392,47.462317,26.722984,11972441
2006-02-08,47.567242,48.169691,47.450648,48.111923,27.090812,9418492
2006-02-09,47.921513,48.623898,47.646223,48.539239,27.33352,10017629
2006-02-10,48.898136,49.040803,48.541454,48.673232,27.411076,11856613
2006-02-13,48.713098,48.814345,48.000746,48.154607,27.125242,6286417
2006-02-14,48.232081,48.547436,47.879161,48.104641,27.099174,9521783
2006-02-15,48.221916,48.374404,47.862248,48.309807,27.216838,7170616
2006-02-16,48.283523,48.508057,48.022239,48.224438,27.170825,10167884
2006-02-17,48.476734,48.579903,47.733404,47.960514,27.024195,7921224
2006-02-21,48.06807,48.628676,47.795712,48.449858,27.308298,6355985
2006-02-22,48.58717,48.707451,48.314268,48.409273,27.287514,8854504
2006-02-23,48.359845,48.560802,47.937874,48.317617,27.237937,9142974
2006-02-24,48.422084,48.547695,48.260494,48.410417,27.292343,7961335
2006-02-27,48.401889,48.59664,47.939382,48.178069,27.1676,5137505
2006-02-28,48.357512,48.8044,48.141443,48.71245,27.471043,7547372
2006-03-01,48.579016,49.108557,48.511247,48.78775,27.515616,10684205
2006-03-02,48.782557,48.954638,48.612495,48.867715,27.562829,9755736
2006-03-03,48.781164,48.858592,48.74488,48.7962,27.524602,6744948
2006-03-06,48.769721,48.89322,48.260224,48.42254,27.320113,5941549
2006-03-07,48.323378,49.077383,48.061269,48.921565,27.603781,10787931
2006-03-08,48.938591,49.19384,48.793182,49.060763,27.684444,10648754
2006-03-09,49.150591,49.676158,48.941778,49.519441,27.945413,10637574
2006-03-10,49.463648,49.601168,48.662764,48.871018,27.581602,5939612
2006-03-13,48.875648,48.991178,48.55282,48.832219,27.566044,5813122
2006-03-14,48.937339,48.981196,48.607574,48.713005,27.500855,5672234
2006-03-15,48.724383,48.903448,48.571814,48.781121,27.541421,6281020
2006-03-16,48.737988,48.990122,48.684719,48.965166,27.647451,10856906
2006-03-17,48.932725,49.145738,48.534886,48.914515,27.620968,4750409
2006-03-20,48.972237,49.609422,48.847435,49.245362,27.814186,11447137
2006-03-21,49.182614,49.511016,49.057044,49.442276,27.927546,7905612
