date,open,high,low,close,adj_close,volume
2006-01-03,3.768429,3.788313,3.72976,3.778913,3.74017,42520371
2006-01-04,3.800824,3.830139,3.704201,3.740124,3.701784,51446361
2006-01-05,3.712318,3.747041,3.647214,3.690414,3.652588,49439644
2006-01-06,3.691314,3.723905,3.598105,3.653058,3.61562,36489528
2006-01-09,3.623354,3.670215,3.615712,3.648335,3.61096,63636923
2006-01-10,3.630949,3.714272,3.627871,3.700951,3.663042,44883995
2006-01-11,3.69111,3.736761,3.677645,3.728058,3.689878,76503790
2006-01-12,3.718872,3.825724,3.714227,3.793118,3.754275,46083569
2006-01-13,3.785509,3.907756,3.768686,3.902132,3.862179,73010541
2006-01-17,3.890434,3.913005,3.8147,3.889055,3.849257,42444501
2006-01-18,3.898597,3.901995,3.873455,3.877299,3.837626,31452709
2006-01-19,3.883599,3.901532,3.737712,3.768863,3.730305,34123218
2006-01-20,3.761198,3.790783,3.681687,3.703543,3.665658,42746949
2006-01-23,3.685145,3.758492,3.630762,3.743183,3.704908,34860942
2006-01-24,3.778761,3.82083,3.75004,3.760393,3.721947,33276687
2006-01-25,3.73836,3.755011,3.624722,3.684635,3.646968,54745142
2006-01-26,3.65802,3.689298,3.612595,3.65058,3.613267,49138593
2006-01-27,3.604968,3.677897,3.572075,3.663044,3.625609,43107288
2006-01-30,3.676823,3.708051,3.633693,3.64242,3.60521,26624397
2006-01-31,3.605477,3.667061,3.588493,3.657302,3.619945,23314249
2006-02-01,3.675477,3.724096,3.62208,3.660397,3.623013,23168660
2006-02-02,3.651697,3.697945,3.59048,3.597994,3.561252,31010062
2006-02-03,3.596581,3.717379,3.581795,3.699993,3.662215,47573113
2006-02-06,3.720954,3.802874,3.719199,3.77717,3.738619,40511942
2006-02-07,3.789578,3.911962,3.768907,3.867129,3.827665,64294270
2006-02-08,3.881845,3.963131,3.841199,3.931778,3.891659,37447375
2006-02-09,3.928837,3.953222,3.924247,3.931719,3.891607,84479145
2006-02-10,3.932859,3.96793,3.920357,3.962345,3.921926,20794465
2006-02-13,3.966493,4.082923,3.953434,4.049327,4.008036,42665356
2006-02-14,4.062474,4.084253,3.976745,4.076317,4.034757,46577760
2006-02-15,4.063248,4.078898,4.03582,4.073724,4.032196,102976065
2006-02-16,4.101483,4.116195,4.04849,4.082273,4.040664,90120338
2006-02-17,4.131321,4.195591,4.111018,4.147341,4.105074,55681623
2006-02-21,4.169567,4.289681,4.154959,4.276193,4.232636,42615551
2006-02-22,4.272288,4.329058,4.221333,4.297595,4.253826,39875358
2006-02-23,4.285959,4.304417,4.264439,4.283516,4.239896,54479157
