date,open,high,low,close,adj_close,volume
2006-01-03,32.781746,33.207506,32.529751,32.613111,19.08381,16471164
2006-01-04,33.00056,33.445024,32.033293,32.341483,18.926212,16261995
2006-01-05,32.018108,32.79696,31.95805,32.737517,19.159335,8084954
2006-01-06,32.588769,32.641188,31.374098,31.476253,18.422502,15829074
2006-01-09,31.663134,31.678288,31.356725,31.41331,18.38959,7580889
2006-01-10,31.334908,32.117171,31.225506,31.810685,18.623542,7747501
2006-01-11,31.726045,31.757,31.180512,31.454738,18.416464,12961716
2006-01-12,31.500509,31.662335,30.758212,30.816496,18.044063,7949379
2006-01-13,30.569605,31.443241,30.332334,31.339431,18.351565,13595072
2006-01-17,31.578676,31.766553,31.38881,31.636664,18.530893,17496715
2006-01-18,31.583082,32.067967,31.427182,31.954637,18.718475,7997988
2006-01-19,32.059073,32.136173,31.602972,31.690088,18.564828,11712535
2006-01-20,31.852395,31.965175,30.796468,31.084174,18.211165,12654834
2006-01-23,30.908928,31.361748,30.749355,31.175924,18.268819,20280081
2006-01-24,31.207629,32.102394,30.786186,32.015462,18.762117,8615923
2006-01-25,31.967466,32.044416,31.50643,31.60893,18.525194,13373829
2006-01-26,31.689341,31.703539,31.110966,31.272213,18.329158,9750743
2006-01-27,31.331946,31.694646,30.7346,30.787489,18.046338,12776586
2006-01-30,31.020104,31.365724,30.831498,31.229561,18.309371,9067091
2006-01-31,31.149306,31.244552,31.022709,31.193316,18.289423,10665267
2006-02-01,31.35256,31.582556,30.654152,30.913267,18.126514,12429122
2006-02-02,30.998806,31.284479,30.650781,31.268098,18.33588,19027682
2006-02-03,31.240518,32.178064,31.135018,32.079284,18.812906,18258889
2006-02-06,32.149824,32.31418,31.826708,32.264056,18.925306,11411823
2006-02-07,32.379299,32.811546,31.979635,32.575004,19.109061,9099802
2006-02-08,32.666901,33.232914,32.640302,33.110773,19.424735,23924075
2006-02-09,33.251207,33.679385,32.907306,33.341443,19.561452,12063820
2006-02-10,33.324628,33.565635,33.263081,33.311443,19.545243,13776403
2006-02-13,32.854736,32.968996,32.287685,32.566415,19.112184,11567017
2006-02-14,32.583083,32.695233,32.475088,32.596387,19.131135,11821262
2006-02-15,32.762852,33.456042,32.325449,33.279529,19.533468,6647653
2006-02-16,33.065868,33.247267,32.979,33.072989,19.413622,16343059
2006-02-17,33.118342,33.17012,32.553231,32.601508,19.138227,11061020
2006-02-21,32.658827,32.754745,32.433601,32.514656,19.092678,15433777
2006-02-22,32.434242,32.657211,32.282697,32.610922,19.150569,8056737
2006-02-23,32.804182,32.971105,32.422173,32.472975,19.070918,16253442
