date,open,high,low,close,adj_close,volume
2006-01-03,91.226035,91.441721,90.870535,90.93806,47.02321,16444017
2006-01-04,91.115377,91.469151,90.902444,91.053951,47.087261,12707920
2006-01-05,91.030545,92.781447,90.754979,92.577813,47.8795,10969935
2006-01-06,92.837979,93.616351,92.611664,93.46679,48.343497,9911250
2006-01-09,93.910594,94.198519,93.130526,93.428349,48.336317,10458251
2006-01-10,93.016038,93.815015,92.859838,93.535463,48.395973,14094883
2006-01-11,93.785255,94.122702,92.816644,93.182965,48.217813,15193338
2006-01-12,92.961728,94.491945,92.795168,94.113696,48.703689,19482201
2006-01-13,93.848699,94.21601,92.618507,92.954091,48.10781,19176393
2006-01-17,92.981978,93.585292,92.785294,93.481456,48.397702,14843434
2006-01-18,93.394265,94.475842,92.925492,93.898508,48.61788,7001401
2006-01-19,94.133587,94.243952,93.415497,93.677584,48.507741,22214967
2006-01-20,93.626137,94.73543,93.361894,94.364579,48.867759,13673400
2006-01-23,94.433419,94.811003,94.138051,94.70742,49.058196,18337924
2006-01-24,94.509696,94.946393,93.559399,94.034167,48.713721,19092788
2006-01-25,93.516215,94.700347,93.426654,94.133799,48.769607,19316863
2006-01-26,94.341183,94.391144,92.269852,92.817558,48.091891,25860367
2006-01-27,92.492099,92.650231,91.569569,92.113413,47.731232,12568467
2006-01-30,92.172353,92.497836,91.276362,91.368302,47.357576,19492694
2006-01-31,91.226907,91.590867,90.9152,91.180607,47.264432,15688388
2006-02-01,91.411792,91.499801,90.593068,90.642233,46.989476,9273816
2006-02-02,90.349612,90.441265,90.174619,90.216726,46.772989,22228641
2006-02-03,90.336736,90.565679,89.602266,89.76951,46.545207,16587680
2006-02-06,89.556137,90.072028,89.414709,89.92312,46.637109,14645698
2006-02-07,89.971201,90.74573,89.556959,89.727821,46.539898,17175858
2006-02-08,89.478272,90.34792,89.43343,90.139929,46.757746,10649750
2006-02-09,89.721513,90.413468,89.369389,90.225813,46.806397,9089449
2006-02-10,90.43249,90.749595,89.983127,90.077659,46.733633,8194093
2006-02-13,90.339011,90.755594,90.106544,90.352011,46.888293,19774975
2006-02-14,89.856676,91.497583,89.714875,91.324075,47.396899,10199135
2006-02-15,91.561619,91.690497,90.897818,91.207291,47.340436,10966328
2006-02-16,91.340637,91.536196,90.523692,90.825114,47.146201,25304476
2006-02-17,91.075674,91.601006,90.582041,91.467507,47.483819,17462257
2006-02-21,91.397973,91.864545,91.338711,91.650317,47.595398,11943304
2006-02-22,91.627751,92.565125,91.029774,92.241527,47.90662,18193070
2006-02-23,92.17815,92.442597,91.584666,91.90004,47.733446,16422107
2006-02-24,91.671905,91.880304,91.352683,91.837718,47.705255,13559776
2006-02-27,91.621535,92.657784,91.478038,92.410919,48.015624,11855103
2006-02-28,92.407462,92.452729,91.50157,91.608457,47.602844,13526503
2006-03-01,91.179068,91.406192,90.987522,91.237747,47.414365,14713804
2006-03-02,91.411588,92.001825,90.945891,91.272128,47.436388,22828419
2006-03-03,91.473046,91.591607,90.394035,90.518273,47.048712,14973577
2006-03-06,90.760606,90.989766,90.672387,90.752609,47.182913,21866515
2006-03-07,90.777825,91.628015,90.693343,91.548266,47.600751,15383784
2006-03-08,91.548627,92.578111,90.537105,90.743116,47.186245,16144038
2006-03-09,90.520302,90.893931,90.360152,90.69696,47.166376,15186939
2006-03-10,90.656734,91.274897,90.362113,90.975319,47.31528,16974132
2006-03-13,91.168423,91.623751,90.707598,91.51733,47.609686,13740977
2006-03-14,91.518042,91.981976,91.424719,91.771177,47.745927,15347984
2006-03-15,91.962358,92.524094,91.121515,91.22262,47.464686,14388359
2006-03-16,91.523501,92.200963,91.318571,91.939913,47.842097,20038852
2006-03-17,92.462199,92.770462,92.152791,92.53715,48.157096,12608418
2006-03-20,92.883335,93.17079,92.822456,93.11046,48.468189,19893615
2006-03-21,92.940538,93.355224,92.15225,92.25816,48.028736,11795746
2006-03-22,92.066533,92.343718,91.965919,92.20572,48.005642,16894927
2006-03-23,92.103701,92.43516,91.965397,92.147624,47.979598,12730471
2006-03-24,92.217363,92.452678,92.03882,92.357602,48.093143,11152378
2006-03-27,92.566493,92.629781,92.335687,92.449365,48.153581,14188707
2006-03-28,92.270629,92.626872,91.979146,92.309697,48.085046,14639889
2006-03-29,92.412295,92.493699,92.047526,92.112927,47.98675,20739207
2006-03-30,92.077552,92.517436,91.91271,92.056111,47.961354,10649287
2006-03-31,92.088401,92.170847,91.393127,91.51975,47.686087,21399556
2006-04-03,91.132003,91.92153,90.919526,91.554091,47.71652,13834228
2006-04-04,91.61149,92.150989,91.135132,91.302298,47.589458,17633807
2006-04-05,91.326479,91.475177,91.079783,91.366136,47.626905,26354951
2006-04-06,91.519009,91.715611,91.253383,91.311651,47.602674,20464172
2006-04-07,91.543278,91.753587,90.558539,90.901523,47.393018,15266888
2006-04-10,90.911358,90.95041,89.882523,90.121514,46.998698,8535562
2006-04-11,89.995668,90.169974,89.403202,89.679314,46.772187,16713298
2006-04-12,89.360232,89.708506,88.898428,89.539034,46.703116,12569718
2006-04-13,89.804564,90.269604,89.695628,90.115313,47.007818,18524959
2006-04-17,90.120216,90.551359,90.032133,90.393894,47.169664,18275350
2006-04-18,90.297572,90.590051,90.16745,90.504139,47.231331,13318796
2006-04-19,90.712345,90.844399,88.987746,89.271162,46.59196,20487358
2006-04-20,89.326749,89.393618,88.316514,88.453557,46.169284,27685053
2006-04-21,88.54364,89.217386,87.979296,88.729516,46.317382,13649714
2006-04-24,89.043095,89.309032,87.461946,87.719218,45.802036,20902951
2006-04-25,87.633348,87.695723,87.210838,87.442324,45.661458,19810562
2006-04-26,87.471399,87.512393,87.291178,87.474305,45.68216,21270513
2006-04-27,87.386257,87.816716,86.990924,87.588124,45.745608,12722794
2006-04-28,87.692065,88.850479,87.533376,88.508958,46.230593,8911896
2006-05-01,88.416707,88.748014,88.152936,88.263961,46.114743,13648361
2006-05-02,88.024489,88.321838,87.550878,87.939238,45.949112,16523371
2006-05-03,87.764653,88.170973,86.39209,86.475388,45.188195,9218639
2006-05-04,86.623758,86.715567,85.637822,85.989745,44.938357,16324039
2006-05-05,85.530146,85.599098,85.430952,85.48688,44.679473,26132820
2006-05-08,85.630453,86.069399,85.301896,85.731846,44.819282,15072754
2006-05-09,85.438105,85.781951,84.563043,84.806877,44.339608,19814735
2006-05-10,84.746117,85.031562,84.43487,84.564561,44.216791,16489172
2006-05-11,84.163024,84.970568,83.76517,84.796984,44.342204,10742058
2006-05-12,84.87344,85.223933,84.702384,85.115084,44.512445,11470247
2006-05-15,85.475121,85.727991,84.875728,85.09096,44.511527,13452828
2006-05-16,84.713942,85.74623,84.504247,85.560035,44.760823,11746595
2006-05-17,85.811099,86.294709,85.426296,86.008559,44.999412,16007893
2006-05-18,85.964713,86.974782,85.641563,86.827763,45.431997,23844416
2006-05-19,86.875519,87.342252,86.073888,86.343114,45.182366,22680942
2006-05-22,86.024002,86.718613,85.47493,86.628193,45.343461,16968360
2006-05-23,86.734919,86.926085,86.08598,86.165861,45.105416,9731825
2006-05-24,86.297407,86.56392,86.028894,86.138002,45.094783,25726912
2006-05-25,86.292135,86.855124,85.587384,86.763124,45.426025,17625873
2006-05-26,86.893883,86.991922,85.939205,86.027554,45.044854,17122589
2006-05-30,86.020744,86.210349,85.437519,85.832346,44.958394,13604414
2006-05-31,85.851844,86.245004,85.178488,85.277024,44.671434,10775182
2006-06-01,85.343562,85.61089,85.279324,85.341692,44.709226,19065493
2006-06-02,85.644777,86.160365,85.390729,86.020249,45.06866,13378813
2006-06-05,85.856236,86.325588,84.954111,85.239237,44.671203,15954691
2006-06-06,85.477414,86.147788,85.319146,85.906275,45.024721,18237993
2006-06-07,85.875563,86.872271,85.574889,86.803176,45.498786,12533285
2006-06-08,86.877263,86.955246,86.697379,86.739316,45.469297,11304591
2006-06-09,87.044368,88.496565,86.780122,88.36284,46.324417,26722768
2006-06-12,87.650986,87.856125,87.143196,87.390733,45.82683,16712105
2006-06-13,87.404312,87.512411,86.723251,86.990691,45.621049,17016686
2006-06-14,87.164829,89.042436,87.10307,88.487982,46.410348,21016790
2006-06-15,88.494163,88.64034,86.562986,86.762175,45.509181,9818836
2006-06-16,86.602371,87.662901,86.261465,87.398322,45.846874,13906926
2006-06-19,86.984801,87.279303,85.893153,86.013322,45.1322,8756534
2006-06-20,86.022383,86.065466,85.883269,85.974941,45.116014,18348373
2006-06-21,85.785473,85.944146,84.677066,84.746927,44.4755,16767787
2006-06-22,85.370542,85.468513,83.723968,83.987158,44.080632,25599207
2006-06-23,84.492852,84.669701,84.143375,84.508433,44.35811,16501607
2006-06-26,84.352948,84.611815,84.137623,84.454646,44.34153,11804847
2006-06-27,84.557964,84.941577,84.429034,84.830706,44.542876,18784238
2006-06-28,84.753539,86.456083,84.236643,85.847559,45.080754,15417279
2006-06-29,85.75666,85.991377,84.293845,84.50622,44.380271,16346892
2006-06-30,84.163494,84.89695,83.932628,84.538692,44.401214,17804667
2006-07-03,84.513496,84.686315,83.999485,84.059189,44.160977,25019257
2006-07-05,83.921109,84.344527,83.85019,84.094816,44.187435,17265745
2006-07-06,83.914781,85.693836,83.691634,85.104088,44.721673,13380053
2006-07-07,84.94294,86.19044,84.788744,85.657595,45.016481,15285025
2006-07-10,85.526751,86.486522,84.883625,86.304423,45.368338,16054128
