date,open,high,low,close,adj_close,volume
2006-01-03,29.92369,29.98027,29.755638,29.836359,15.74938,16278056
2006-01-04,29.860385,30.058542,29.776163,30.030107,15.852997,11843873
2006-01-05,29.990346,30.248897,29.976345,30.13773,15.911162,21597984
2006-01-06,30.074389,30.105906,29.586654,29.737607,15.70125,13780484
2006-01-09,29.545987,29.732653,29.438471,29.634021,15.650542,17175300
2006-01-10,29.559965,29.73928,29.463947,29.596929,15.632279,7791151
2006-01-11,29.511316,29.551572,29.374198,29.418895,15.539565,20182115
2006-01-12,29.426617,29.450073,29.112465,29.135808,15.39134,19319100
2006-01-13,29.23007,29.70767,29.148696,29.537741,15.604991,13852645
2006-01-17,29.603565,29.824333,29.501782,29.554721,15.619263,11207892
2006-01-18,29.386153,29.545429,29.301823,29.532891,15.609051,17941886
2006-01-19,29.437219,29.576224,29.280605,29.323306,15.499594,7403740
2006-01-20,29.361591,29.462268,28.911854,29.000114,15.330064,25811080
2006-01-23,28.856871,29.402782,28.844737,29.221564,15.451061,8738429
2006-01-24,29.309657,29.596483,29.29724,29.539286,15.620383,9580854
2006-01-25,29.373623,29.528754,29.343107,29.459645,15.579592,12903183
2006-01-26,29.56985,29.591399,29.278737,29.332612,15.513727,21277128
2006-01-27,29.346612,29.419808,29.28819,29.365777,15.532586,14492845
2006-01-30,29.393179,29.720115,29.357359,29.495466,15.605156,27460214
2006-01-31,29.428693,29.526654,29.202038,29.349,15.528983,10557110
2006-02-01,29.344934,29.393826,29.12744,29.266557,15.486676,11059298
2006-02-02,29.363491,29.726219,29.348199,29.641963,15.686657,13383902
2006-02-03,29.615582,30.118417,29.523314,29.971621,15.86246,14498508
2006-02-06,29.826624,30.221136,29.744355,30.177285,15.975374,18917259
2006-02-07,30.316054,30.650677,30.24805,30.564139,16.181542,16029628
2006-02-08,30.653421,30.922081,30.576045,30.879077,16.349667,11886232
2006-02-09,30.825265,31.21797,30.743473,31.17557,16.508053,16002705
2006-02-10,31.283699,31.371869,31.174358,31.321426,16.586694,22676439
2006-02-13,31.267578,31.351258,30.863674,30.963554,16.401354,10631908
2006-02-14,30.979448,31.201479,30.934866,31.090153,16.469811,12870226
2006-02-15,31.040268,31.427276,30.909049,31.208382,16.533845,11285579
2006-02-16,31.264929,31.472445,31.130896,31.347459,16.608936,14762535
2006-02-17,31.295904,31.40604,31.158693,31.288413,16.579059,19768724
2006-02-21,31.351187,31.482684,31.245934,31.469368,16.680605,7530316
2006-02-22,31.530687,31.811318,31.295235,31.45443,16.674102,24358701
2006-02-23,31.518817,31.550732,31.313447,31.382041,16.637141,26840316
2006-02-24,31.306202,31.552059,31.240902,31.420033,16.658695,21257346
2006-02-27,31.220642,31.369219,31.16015,31.195197,16.543701,19553953
2006-02-28,31.260783,31.747034,31.025911,31.612922,16.766655,18971349
2006-03-01,31.642893,31.77235,31.424075,31.604021,16.763357,18088261
