date,open,high,low,close,adj_close,volume
2006-01-03,0.497038,0.505246,0.491926,0.501075,0.490853,98418007
2006-01-04,0.499434,0.512556,0.496084,0.506642,0.496308,120680060
2006-01-05,0.503306,0.519062,0.495693,0.513552,0.503079,109363423
2006-01-06,0.51019,0.516624,0.501591,0.51006,0.499659,146218734
2006-01-09,0.507031,0.528703,0.506763,0.523805,0.513128,97718236
2006-01-10,0.525536,0.530514,0.512573,0.520767,0.510154,124531775
2006-01-11,0.52486,0.529055,0.514196,0.515853,0.505341,136041940
2006-01-12,0.522309,0.529391,0.501302,0.503335,0.493079,94033416
2006-01-13,0.502549,0.508917,0.499717,0.505473,0.495175,124923442
2006-01-17,0.508339,0.516865,0.503641,0.511934,0.50151,152833043
2006-01-18,0.511001,0.515764,0.508319,0.515281,0.50479,97954029
2006-01-19,0.515605,0.528777,0.514726,0.521435,0.51082,117589299
2006-01-20,0.52321,0.528125,0.505589,0.513649,0.503194,89111580
2006-01-23,0.515208,0.515645,0.50719,0.509561,0.499193,99691068
2006-01-24,0.510359,0.525518,0.504697,0.521048,0.510449,172296687
2006-01-25,0.523197,0.530236,0.51175,0.526031,0.515332,143430729
2006-01-26,0.526709,0.53698,0.501226,0.504335,0.494078,117141590
2006-01-27,0.510325,0.51182,0.487748,0.491228,0.481239,89458134
2006-01-30,0.49277,0.497613,0.487261,0.488447,0.478518,127443626
2006-01-31,0.488394,0.489683,0.485328,0.485615,0.475745,75586568
2006-02-01,0.490623,0.49529,0.477472,0.479034,0.469299,114821621
2006-02-02,0.476072,0.488166,0.474021,0.486731,0.476841,222339696
2006-02-03,0.490107,0.496582,0.483989,0.487191,0.477293,162669223
2006-02-06,0.488946,0.493709,0.486833,0.491008,0.481037,142638690
2006-02-07,0.485574,0.494459,0.481331,0.488822,0.478896,112355749
2006-02-08,0.488404,0.498106,0.483689,0.497044,0.486953,108100262
2006-02-09,0.498772,0.503397,0.491527,0.49804,0.487929,128149206
2006-02-10,0.511271,0.513238,0.492657,0.498981,0.488852,170658488
2006-02-13,0.501797,0.50214,0.482535,0.484057,0.474236,67364722
2006-02-14,0.483869,0.489983,0.465574,0.468554,0.459048,108354579
2006-02-15,0.465391,0.478196,0.457945,0.475207,0.465568,97673763
2006-02-16,0.477048,0.485397,0.475185,0.485167,0.475327,111867373
2006-02-17,0.485871,0.487391,0.459882,0.467899,0.458411,65943272
2006-02-21,0.465606,0.480135,0.461176,0.473199,0.463608,112486494
2006-02-22,0.469696,0.486577,0.468838,0.483162,0.47337,80241918
2006-02-23,0.479279,0.489726,0.470919,0.486213,0.476361,86436210
2006-02-24,0.48415,0.497384,0.480312,0.486749,0.476887,78767031
2006-02-27,0.490284,0.502176,0.489884,0.497744,0.487664,217469633
2006-02-28,0.499051,0.503378,0.496264,0.501308,0.491157,124244434
2006-03-01,0.502165,0.508048,0.490024,0.490249,0.480323,93281918
2006-03-02,0.488739,0.492567,0.483691,0.491529,0.481579,136593432
2006-03-03,0.492397,0.502167,0.474445,0.480936,0.471202,276183679
2006-03-06,0.485344,0.487227,0.47788,0.479686,0.469981,106968009
2006-03-07,0.480581,0.495472,0.476406,0.494807,0.484797,143831911
2006-03-08,0.502763,0.506286,0.496883,0.498023,0.487949,136331041
2006-03-09,0.500733,0.507886,0.496774,0.507149,0.496892,142051536
2006-03-10,0.500997,0.506087,0.492618,0.496331,0.486294,102060364
2006-03-13,0.499865,0.504303,0.473107,0.477262,0.467614,102855391
2006-03-14,0.47818,0.478962,0.473193,0.473395,0.463827,95435499
2006-03-15,0.474905,0.477215,0.467325,0.470189,0.460687,208646536
2006-03-16,0.470625,0.474092,0.469175,0.472958,0.463401,147877530
2006-03-17,0.477863,0.478876,0.475133,0.476286,0.466664,148635730
2006-03-20,0.471801,0.495211,0.469721,0.488621,0.478753,129657072
2006-03-21,0.488511,0.498918,0.487943,0.498153,0.488093,131268430
2006-03-22,0.501986,0.508677,0.499892,0.506997,0.496761,98986554
2006-03-23,0.510002,0.524076,0.507737,0.522775,0.512221,113650822
2006-03-24,0.517684,0.558251,0.516371,0.54884,0.537762,191009155
2006-03-27,0.544106,0.54711,0.532499,0.537201,0.526362,90612815
2006-03-28,0.535692,0.558472,0.533441,0.550982,0.539866,216412641
2006-03-29,0.548294,0.557467,0.544123,0.556058,0.544842,135164647
2006-03-30,0.559354,0.562467,0.535363,0.537623,0.52678,188834667
2006-03-31,0.537775,0.544544,0.51942,0.523458,0.512902,161325222
2006-04-03,0.526268,0.528778,0.506557,0.512382,0.502053,156446153
2006-04-04,0.50978,0.537314,0.507667,0.531486,0.520774,105038664
2006-04-05,0.534179,0.547233,0.531517,0.545347,0.534357,125492102
2006-04-06,0.547978,0.550366,0.543187,0.547998,0.536956,134681220
2006-04-07,0.548183,0.551978,0.538017,0.542282,0.531356,76016893
2006-04-10,0.53918,0.551702,0.534285,0.549514,0.538447,84145117
2006-04-11,0.549129,0.561835,0.547788,0.560921,0.549626,92520518
2006-04-12,0.562318,0.565508,0.544809,0.552049,0.540934,152649339
2006-04-13,0.554957,0.556094,0.530167,0.532079,0.521367,126509140
2006-04-17,0.527753,0.530161,0.519817,0.522806,0.512286,112987094
2006-04-18,0.518058,0.521785,0.514198,0.517405,0.506996,164479471
2006-04-19,0.515018,0.518617,0.509734,0.515115,0.504753,137190163
2006-04-20,0.512599,0.530876,0.509557,0.525225,0.514661,90336596
2006-04-21,0.52411,0.532808,0.518052,0.519626,0.509176,120247400
2006-04-24,0.517109,0.548434,0.509872,0.543897,0.532963,198465102
2006-04-25,0.536244,0.540565,0.533954,0.539094,0.528259,118835153
2006-04-26,0.544078,0.54997,0.521671,0.522957,0.512447,59245606
2006-04-27,0.520952,0.524877,0.520135,0.52286,0.512353,87493394
2006-04-28,0.520109,0.534932,0.507674,0.53452,0.523781,111268107
2006-05-01,0.535759,0.541633,0.522936,0.527605,0.517009,161382155
2006-05-02,0.527703,0.53858,0.526052,0.536936,0.526154,140917035
2006-05-03,0.533485,0.539336,0.510195,0.519267,0.508841,153437422
2006-05-04,0.51867,0.540385,0.518157,0.531048,0.520388,85068408
2006-05-05,0.532772,0.547338,0.528049,0.543204,0.532301,149499583
2006-05-08,0.541024,0.557537,0.536551,0.556084,0.544927,120765892
2006-05-09,0.553896,0.562105,0.548887,0.561771,0.550501,93965470
2006-05-10,0.5595,0.569941,0.549629,0.552907,0.541816,146816123
2006-05-11,0.551834,0.561792,0.550588,0.557549,0.546367,107867951
2006-05-12,0.558604,0.568546,0.557959,0.568065,0.556673,134748285
2006-05-15,0.561113,0.568039,0.55937,0.564794,0.553472,177996318
2006-05-16,0.567872,0.579016,0.555555,0.55643,0.545277,92400195
2006-05-17,0.555544,0.555872,0.53959,0.552268,0.5412,78498740
2006-05-18,0.560854,0.563779,0.550391,0.550801,0.539765,200696364
2006-05-19,0.549604,0.555742,0.540663,0.544812,0.533897,80556735
2006-05-22,0.546676,0.552128,0.526139,0.529951,0.519337,254928850
2006-05-23,0.531545,0.544114,0.52792,0.541676,0.530829,69800256
2006-05-24,0.538307,0.541702,0.52709,0.53239,0.521731,104715269
2006-05-25,0.525357,0.535243,0.52001,0.534523,0.523822,162999878
2006-05-26,0.525949,0.538193,0.521801,0.537491,0.526732,56173042
2006-05-30,0.538245,0.541745,0.532979,0.53416,0.523474,56665413
2006-05-31,0.528388,0.529691,0.519563,0.523136,0.512672,144522087
2006-06-01,0.518136,0.540694,0.51408,0.537975,0.527216,120396101
2006-06-02,0.531739,0.534653,0.522769,0.52616,0.515638,137932828
2006-06-05,0.532874,0.539849,0.52285,0.535723,0.525014,96075835
2006-06-06,0.537589,0.538609,0.518253,0.51911,0.508735,219088178
2006-06-07,0.513213,0.518723,0.492195,0.508021,0.497869,148903531
2006-06-08,0.501288,0.539307,0.493448,0.530188,0.519595,99802558
2006-06-09,0.529476,0.535697,0.503463,0.505327,0.495231,129194775
2006-06-12,0.506143,0.529873,0.50041,0.515214,0.504925,61820887
2006-06-13,0.517636,0.54998,0.510246,0.534989,0.524307,98466766
2006-06-14,0.541643,0.546721,0.51647,0.522071,0.511648,109470530
2006-06-15,0.518977,0.553083,0.518621,0.541187,0.530384,118968152
2006-06-16,0.535067,0.538823,0.529943,0.538075,0.527336,140516023
2006-06-19,0.529547,0.542842,0.527812,0.541416,0.530614,262966612
2006-06-20,0.541718,0.543194,0.515694,0.519798,0.509428,135857512
2006-06-21,0.520666,0.540035,0.519163,0.532087,0.521474,148679503
2006-06-22,0.536219,0.53763,0.525065,0.526191,0.515697,132831450
2006-06-23,0.524498,0.543732,0.524234,0.539782,0.529018,88713464
2006-06-26,0.53075,0.543381,0.52647,0.539691,0.528934,81866977
2006-06-27,0.534297,0.537401,0.497554,0.504743,0.494684,157903426
2006-06-28,0.508182,0.510244,0.502468,0.502774,0.492755,135386722
2006-06-29,0.496534,0.522497,0.489352,0.514455,0.504204,183392913
2006-06-30,0.507423,0.532312,0.501691,0.530037,0.519478,91379251
2006-07-03,0.526138,0.549459,0.52451,0.540317,0.529557,76407410
