date,open,high,low,close,adj_close,volume
2006-01-03,21.099495,21.158741,20.760456,20.889834,17.353041,7125610
2006-01-04,20.888947,20.998715,20.802984,20.944585,17.398951,9695144
2006-01-05,20.863521,21.175719,20.712774,21.062288,17.497159,14203872
2006-01-06,21.143294,21.154495,20.594756,20.643339,17.149547,7175676
2006-01-09,20.614683,20.825143,20.406297,20.635737,17.144498,10859428
2006-01-10,20.660374,20.733346,20.570963,20.637714,17.146564,6920796
2006-01-11,20.504409,20.646146,20.466317,20.570402,17.091059,15685966
2006-01-12,20.606425,20.72209,20.25923,20.377912,16.931545,7833979
2006-01-13,20.384433,20.853,20.3165,20.724844,17.220227,5180439
2006-01-17,20.867481,20.916088,20.602343,20.714701,17.213496,4689758
2006-01-18,20.586275,20.929523,20.561831,20.754331,17.246853,8504593
2006-01-19,20.73073,20.863013,20.599412,20.844566,17.322265,6451691
2006-01-20,20.838329,20.929097,20.503688,20.593299,17.113878,9054951
2006-01-23,20.50075,20.853978,20.40816,20.773346,17.264781,7293856
2006-01-24,20.852247,21.077257,20.710301,21.067913,17.510029,14144298
2006-01-25,21.042747,21.077337,20.833369,20.977991,17.435722,6522302
2006-01-26,20.97766,21.007656,20.890339,20.916962,17.385426,8064902
2006-01-27,20.987515,21.012116,20.64233,20.692198,17.199035,7764116
2006-01-30,20.562429,20.851454,20.447865,20.781919,17.274886,11517859
2006-01-31,20.8413,20.872985,20.631432,20.675615,17.186944,5613083
2006-02-01,20.645214,20.825715,20.636767,20.671877,17.18426,11788127
2006-02-02,20.668335,21.146731,20.564334,21.055698,17.503758,4305771
2006-02-03,21.130365,21.482729,21.105422,21.332853,17.734596,8839400
2006-02-06,21.320765,21.666965,21.301931,21.614473,17.970042,5616577
2006-02-07,21.699401,21.992289,21.540882,21.963052,18.260297,7301515
2006-02-08,21.912437,22.52087,21.721746,22.315005,18.553372,10375622
2006-02-09,22.299375,22.584166,22.178053,22.490706,18.699916,7041132
2006-02-10,22.494337,22.834187,22.465621,22.681397,18.85893,7206635
2006-02-13,22.765256,22.937929,22.194518,22.390508,18.618441,10795250
2006-02-14,22.365037,22.433872,22.281435,22.321658,18.561647,8899140
2006-02-15,22.347168,22.737156,22.286328,22.547313,18.749753,8802398
2006-02-16,22.564023,22.591143,22.322816,22.461323,18.678707,7392784
2006-02-17,22.549378,22.62743,22.225687,22.301416,18.546185,8098418
2006-02-21,22.279368,22.530097,22.255036,22.51798,18.728129,5961824
2006-02-22,22.528863,22.606593,22.245601,22.419853,18.646976,6984306
2006-02-23,22.456589,22.572628,22.257991,22.394308,18.626189,10506874
2006-02-24,22.483764,22.599725,22.426568,22.46716,18.687244,7409469
2006-02-27,22.477001,22.690578,22.256803,22.371383,18.608956,7766622
2006-02-28,22.354297,22.855253,22.263521,22.751492,18.925605,7406668
2006-03-01,22.740794,22.944068,22.608976,22.808085,18.973148,8022283
2006-03-02,22.670308,22.998424,22.602139,22.894608,19.045592,7856409
2006-03-03,22.841268,22.886333,22.823984,22.862048,19.018975,15146692
2006-03-06,22.877503,22.911255,22.482173,22.570893,18.778151,9280845
2006-03-07,22.606526,22.985864,22.536179,22.940653,19.086248,7336891
2006-03-08,22.980027,23.046431,22.870267,23.030666,19.161609,11805316
2006-03-09,22.970672,23.287235,22.875031,23.245263,19.340632,6211285
2006-03-10,23.260211,23.337994,22.957947,22.988959,19.127852,9813820
2006-03-13,22.953289,22.970751,22.787351,22.894364,19.050552,12223966
2006-03-14,22.85126,22.945813,22.720172,22.820205,18.989312,7357483
2006-03-15,22.742848,23.032926,22.721939,22.835371,19.0024,5808698
2006-03-16,22.872965,23.123725,22.692326,22.910434,19.065334,7258982
2006-03-17,22.881119,23.026244,22.71324,22.96054,19.107501,9032610
2006-03-20,23.018558,23.135432,22.91441,23.109733,19.233079,7809637
2006-03-21,23.022396,23.344435,22.904736,23.293114,19.386176,6439195
2006-03-22,23.329433,23.603445,23.279272,23.486023,19.54721,8030950
2006-03-23,23.451111,23.635198,23.316201,23.604421,19.646236,8427061
2006-03-24,23.657029,23.93083,23.635149,23.908561,19.899866,8846798
2006-03-27,23.819745,23.881944,23.76615,23.86044,19.861281,6280410
2006-03-28,23.882656,23.982909,23.871101,23.898609,19.893543,11021961
2006-03-29,23.907656,24.199159,23.784286,24.147327,20.101075,6402037
2006-03-30,24.164626,24.22956,24.075617,24.087449,20.051724,8729145
2006-03-31,24.176298,24.221859,23.720195,23.74278,19.76529,8049066
2006-04-03,23.83593,23.943808,23.681695,23.773122,19.792012,10216674
2006-04-04,23.834159,24.125183,23.778071,23.967715,19.954509,9693970
2006-04-05,24.140508,24.293431,24.039437,24.07125,20.041202,6483313
2006-04-06,24.140968,24.326589,24.067212,24.275866,20.212059,7251232
2006-04-07,24.324879,24.60297,24.153011,24.418762,20.331535,16776463
2006-04-10,24.422495,24.602157,24.373588,24.461236,20.368405,6332372
2006-04-11,24.457535,24.652122,24.367455,24.587779,20.47428,7025343
2006-04-12,24.538604,24.610117,24.131539,24.171666,20.128278,7130642
2006-04-13,24.032127,24.189392,23.82951,24.111662,20.078806,6185887
2006-04-17,24.075296,24.140535,23.958147,24.006055,19.992833,6495618
2006-04-18,23.957803,23.970415,23.753891,23.833303,19.84945,5864538
2006-04-19,23.77756,24.006559,23.621762,23.923272,19.924871,12708046
2006-04-20,23.975008,24.021357,23.707828,23.865758,19.877459,5122700
2006-04-21,23.832158,24.077824,23.692004,23.91071,19.91539,8949693
2006-04-24,23.898839,24.170914,23.818656,24.160178,20.124661,14645630
2006-04-25,24.110283,24.284411,23.907534,24.242817,20.193995,4145986
2006-04-26,24.226512,24.343106,24.010086,24.114935,20.087965,5075543
2006-04-27,24.089021,24.50674,23.987313,24.419953,20.34255,11754836
2006-04-28,24.317274,24.634097,24.269546,24.601201,20.494039,5708828
2006-05-01,24.676405,24.840736,24.203981,24.30829,20.251526,11660472
2006-05-02,24.200285,24.53965,24.188811,24.399213,20.327776,6340416
2006-05-03,24.437769,24.592564,24.055435,24.160697,20.129557,8207402
2006-05-04,24.023036,24.466529,24.00086,24.399266,20.328823,9752857
2006-05-05,24.38775,24.653374,24.256277,24.588501,20.486993,3976569
2006-05-08,24.483835,25.007901,24.455727,24.869813,20.722912,3837264
2006-05-09,24.920862,25.194754,24.847528,25.139798,20.948395,11177257
2006-05-10,25.042878,25.263521,25.016488,25.152039,20.959111,6141026
2006-05-11,25.229949,25.370224,25.170048,25.358688,21.131832,5698733
2006-05-12,25.368733,25.41314,24.994178,25.067378,20.889593,8905951
2006-05-15,25.11075,25.152306,24.94855,25.04914,20.875938,8247713
2006-05-16,25.158541,25.212217,24.901601,25.01626,20.849049,8648793
2006-05-17,24.993616,25.132173,24.928114,25.076378,20.899668,8500930
2006-05-18,25.094765,25.140753,24.867622,24.987734,20.826302,6989689
2006-05-19,24.950979,24.992998,24.91105,24.940228,20.78722,9823455
2006-05-22,24.991862,25.006042,24.668304,24.684373,20.57549,8321068
